0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z,left_elbow_angle,right_elbow_angle,left_knee_angle,label
0.7466950416564941,0.4411669969558716,-0.0835287794470787,0.7347137331962585,0.4074554443359375,-0.05791236832737923,0.7322384119033813,0.40586036443710327,-0.05817246809601784,0.729525625705719,0.40402543544769287,-0.05796832963824272,0.7333666682243347,0.40831953287124634,-0.11753025650978088,0.7302067875862122,0.4075245261192322,-0.1175217255949974,0.7266485095024109,0.40654218196868896,-0.11732829362154007,0.6994055509567261,0.41543203592300415,0.06556909531354904,0.6942625641822815,0.4174460768699646,-0.21160176396369934,0.7355330586433411,0.4687933027744293,-0.03543279692530632,0.732416033744812,0.4696462154388428,-0.11351712793111801,0.6171274185180664,0.5439468622207642,0.17961710691452026,0.6124687790870667,0.5392289161682129,-0.26753827929496765,0.44223588705062866,0.5044268369674683,0.23897305130958557,0.4417860805988312,0.4741961658000946,-0.29835236072540283,0.27460554242134094,0.391071081161499,0.290264368057251,0.27716851234436035,0.37868911027908325,-0.31667688488960266,0.23906025290489197,0.3645177483558655,0.316375195980072,0.23486016690731049,0.3435434103012085,-0.3542630076408386,0.23592501878738403,0.3693091869354248,0.2973194122314453,0.2293488085269928,0.36525946855545044,-0.34636756777763367,0.24670374393463135,0.38225433230400085,0.2813778519630432,0.24284884333610535,0.3779670000076294,-0.3173051178455353,0.44951343536376953,0.8642470836639404,0.1829734593629837,0.45723995566368103,0.893864631652832,-0.18247611820697784,0.18111199140548706,0.7529633641242981,0.19117751717567444,0.17066875100135803,0.7766826152801514,-0.20604990422725677,0.24812065064907074,0.39057716727256775,0.33011895418167114,0.24784274399280548,0.37611889839172363,-0.030417678877711296,0.271151602268219,0.3476729393005371,0.3405649662017822,0.268024742603302,0.3399239778518677,-0.009392946027219296,0.2211877405643463,0.20214946568012238,0.28819552063941956,0.2062220573425293,0.18316560983657837,-0.04886103793978691,201.33431859933708,189.2636353354175,257.9564933521865,bowpose
0.7760864496231079,0.32458198070526123,-0.5519123077392578,0.7740510702133179,0.2911633849143982,-0.5017358660697937,0.777334451675415,0.29125577211380005,-0.5017529129981995,0.7805196046829224,0.2915104031562805,-0.5015636682510376,0.7583029866218567,0.29054760932922363,-0.548669695854187,0.7487524747848511,0.2905745506286621,-0.5489336848258972,0.7370549440383911,0.2918521761894226,-0.5489890575408936,0.7626810073852539,0.30150043964385986,-0.2671915590763092,0.6883223652839661,0.31597891449928284,-0.4878008961677551,0.7759894132614136,0.3677370846271515,-0.4683918356895447,0.7569931745529175,0.3648044466972351,-0.5307759642601013,0.7348693609237671,0.4456835985183716,-0.1351839154958725,0.5840343236923218,0.4860818684101105,-0.4479040205478668,0.6309828758239746,0.3377734124660492,-0.007756780833005905,0.47200724482536316,0.4261569380760193,-0.4033093750476837,0.4893701374530792,0.2034246325492859,0.12232223898172379,0.32825589179992676,0.21278220415115356,-0.3824024200439453,0.44915682077407837,0.18153256177902222,0.13654285669326782,0.30526578426361084,0.18927037715911865,-0.4127391576766968,0.4455491900444031,0.19119250774383545,0.12909725308418274,0.3119446039199829,0.19795972108840942,-0.4515731930732727,0.4557376503944397,0.20840585231781006,0.12228704988956451,0.3227439522743225,0.21194809675216675,-0.4016391634941101,0.5204792022705078,0.7334641218185425,0.1301853507757187,0.4555148482322693,0.7680914402008057,-0.12932497262954712,0.45487701892852783,0.448219895362854,0.3375205397605896,0.24425525963306427,0.6337720155715942,-0.28074413537979126,0.48268306255340576,0.2541084885597229,0.4079802930355072,0.3010268807411194,0.24129559099674225,-0.1954197734594345,0.465684711933136,0.25928163528442383,0.41261282563209534,0.30250322818756104,0.2207169532775879,-0.17935633659362793,0.46692341566085815,0.15298491716384888,0.42742863297462463,0.3281082808971405,0.09353315085172653,-0.2107747197151184,177.40381704264917,207.88872324194446,201.10404343070851,bowpose
0.17823725938796997,0.41456133127212524,-0.2718396484851837,0.19127508997917175,0.3889170289039612,-0.3084854185581207,0.19464677572250366,0.39004701375961304,-0.3083990812301636,0.1984633207321167,0.39122241735458374,-0.30871760845184326,0.1901392638683319,0.3846125900745392,-0.24428878724575043,0.19278568029403687,0.38266417384147644,-0.24446243047714233,0.1959906816482544,0.38053762912750244,-0.2445201426744461,0.23328262567520142,0.41078516840934753,-0.41795602440834045,0.2311052680015564,0.3937336206436157,-0.12081335484981537,0.1878679394721985,0.4475378394126892,-0.31082168221473694,0.18573066592216492,0.4448843002319336,-0.22559277713298798,0.33802133798599243,0.553794264793396,-0.46503716707229614,0.3297919034957886,0.4835798740386963,-0.040526799857616425,0.4998377859592438,0.44955095648765564,-0.5372740030288696,0.4844173192977905,0.4042716324329376,0.0837412029504776,0.654699981212616,0.35102933645248413,-0.6508195400238037,0.6146244406700134,0.28489774465560913,0.23931394517421722,0.6905012130737305,0.3108949065208435,-0.7047625184059143,0.6614760756492615,0.2505526542663574,0.2772039473056793,0.6906529664993286,0.31667447090148926,-0.7165701389312744,0.6641358137130737,0.27454185485839844,0.25726956129074097,0.6759272813796997,0.332744836807251,-0.660830020904541,0.6475868225097656,0.2929190397262573,0.23385116457939148,0.5291129946708679,0.8754925727844238,-0.15656660497188568,0.5145191550254822,0.7947209477424622,0.15691451728343964,0.7746754884719849,0.7364793419837952,-0.2540203034877777,0.6963698863983154,0.6147093772888184,0.28590038418769836,0.6681142449378967,0.2860027551651001,-0.23135650157928467,0.6441819071769714,0.264154314994812,0.4161054790019989,0.6379107236862183,0.25967592000961304,-0.221299409866333,0.6223498582839966,0.24870139360427856,0.4316641092300415,0.7091982960700989,0.06000513210892677,-0.26499122381210327,0.6802877187728882,0.06678879261016846,0.38770490884780884,180.32585423427454,164.6389437765182,106.20544979195176,bowpose
0.19949805736541748,0.6880789995193481,-0.1366884410381317,0.20407533645629883,0.6699802875518799,-0.1668698638677597,0.2069571316242218,0.6688680052757263,-0.16689862310886383,0.2099195420742035,0.6675388813018799,-0.16721981763839722,0.20273643732070923,0.6692696809768677,-0.10955993831157684,0.2046440839767456,0.6678545475006104,-0.1095549464225769,0.20668135583400726,0.6661475896835327,-0.10955879092216492,0.2362222671508789,0.6644158363342285,-0.2545742988586426,0.23341315984725952,0.6624523997306824,0.006431656889617443,0.2174585461616516,0.7027417421340942,-0.17052395641803741,0.21561461687088013,0.7024754285812378,-0.0944322869181633,0.33700618147850037,0.6956380605697632,-0.360228031873703,0.33136969804763794,0.7030624747276306,0.11291302740573883,0.460527628660202,0.6267895698547363,-0.3671635389328003,0.4590585231781006,0.6297788023948669,0.1393049955368042,0.5760686993598938,0.5573954582214355,-0.3647655248641968,0.5719695091247559,0.5546807050704956,0.09529563784599304,0.6064980626106262,0.5306813716888428,-0.40653952956199646,0.6072668433189392,0.534853458404541,0.10169753432273865,0.6193192005157471,0.5384011268615723,-0.4192411005496979,0.6148470640182495,0.5438535213470459,0.07415074855089188,0.6093224883079529,0.551594614982605,-0.36879026889801025,0.5952443480491638,0.541847825050354,0.07922453433275223,0.5793867707252502,0.8101546764373779,-0.18699829280376434,0.5718293190002441,0.7991206049919128,0.18742915987968445,0.7639490962028503,0.716090202331543,-0.2499353438615799,0.7416622638702393,0.7208815217018127,0.23203031718730927,0.6199793219566345,0.5592607855796814,0.03905785083770752,0.616448700428009,0.5646435022354126,0.5125287175178528,0.5977602005004883,0.5617436170578003,0.07634144276380539,0.5972001552581787,0.5618940591812134,0.5428140163421631,0.6174057126045227,0.4597468376159668,0.15477225184440613,0.6205152273178101,0.47270604968070984,0.5950791239738464,178.1453788000641,176.22431475937358,74.45422295976425,bowpose
0.8131373524665833,0.23595531284809113,-0.17310242354869843,0.7939385771751404,0.2165425419807434,-0.1431005299091339,0.7911551594734192,0.2162855863571167,-0.14342902600765228,0.7879496216773987,0.21600431203842163,-0.14322976768016815,0.7923328280448914,0.21872538328170776,-0.2028588503599167,0.7886584997177124,0.21987347304821014,-0.20285506546497345,0.7844085097312927,0.22100913524627686,-0.20270147919654846,0.7587212324142456,0.23858481645584106,-0.009900471195578575,0.7542136907577515,0.24571628868579865,-0.2863830626010895,0.8115007877349854,0.26462745666503906,-0.12337467819452286,0.8096787929534912,0.26649045944213867,-0.20126649737358093,0.6949892640113831,0.3980259597301483,0.109126016497612,0.6924753785133362,0.42892518639564514,-0.3533734381198883,0.4946955442428589,0.43826985359191895,0.1133938729763031,0.495901882648468,0.4361421465873718,-0.3840947151184082,0.3132849633693695,0.3560393154621124,0.08403103053569794,0.30505624413490295,0.3547452390193939,-0.3907914161682129,0.27309224009513855,0.3196561932563782,0.09937790781259537,0.26427188515663147,0.3133850693702698,-0.4325844645500183,0.2708682119846344,0.3346351683139801,0.08198007941246033,0.2584724426269531,0.3345223367214203,-0.43011850118637085,0.28852057456970215,0.3552955985069275,0.07332190871238708,0.2754713296890259,0.35372498631477356,-0.393440842628479,0.531394362449646,0.7465905547142029,0.19572000205516815,0.5314193367958069,0.7960137724876404,-0.19503404200077057,0.24848335981369019,0.6721151471138,0.21049030125141144,0.20515701174736023,0.7146092653274536,-0.22411303222179413,0.28765514492988586,0.3476298451423645,0.3398644030094147,0.24943533539772034,0.2827186584472656,-0.05579753965139389,0.30549466609954834,0.29876643419265747,0.3490842282772064,0.2783699333667755,0.25231683254241943,-0.03602986037731171,0.23652274906635284,0.14282912015914917,0.29611238837242126,0.22748470306396484,0.13036084175109863,-0.07876353710889816,215.74488282400227,205.20116489928606,262.135098179294,bowpose
0.25669655203819275,0.4458991289138794,-0.30490127205848694,0.27458786964416504,0.4196220636367798,-0.30537205934524536,0.280129611492157,0.41831037402153015,-0.3054688572883606,0.285717248916626,0.4167146384716034,-0.30581730604171753,0.2668038606643677,0.42065149545669556,-0.2762344777584076,0.26690617203712463,0.4202686548233032,-0.2761920988559723,0.2669823467731476,0.4197198748588562,-0.27610012888908386,0.317712664604187,0.42608028650283813,-0.2673986256122589,0.2959657609462738,0.43068593740463257,-0.13597117364406586,0.2708684504032135,0.47991836071014404,-0.29475101828575134,0.26055559515953064,0.48504844307899475,-0.2554934620857239,0.3878292441368103,0.5869435667991638,-0.322288453578949,0.35180577635765076,0.5382852554321289,0.004426858853548765,0.4921008348464966,0.4493837058544159,-0.32328635454177856,0.47365912795066833,0.37493830919265747,0.07396095246076584,0.6101633310317993,0.28391793370246887,-0.39850667119026184,0.5892967581748962,0.25938132405281067,0.1282079517841339,0.6445126533508301,0.24527977406978607,-0.4314158260822296,0.6347016096115112,0.22411894798278809,0.14940178394317627,0.6480844616889954,0.27568578720092773,-0.45786866545677185,0.6333042979240417,0.24297837913036346,0.10956303030252457,0.6383731961250305,0.29179123044013977,-0.4081549644470215,0.641431450843811,0.24222563207149506,0.1128859594464302,0.6657756567001343,0.7465305924415588,-0.14759118854999542,0.6425655484199524,0.6841273307800293,0.14815190434455872,0.8962134122848511,0.6076869964599609,-0.235270157456398,0.8231381177902222,0.49343064427375793,0.18018537759780884,0.683422327041626,0.33741745352745056,-0.13937696814537048,0.6570598483085632,0.33160459995269775,0.2599487602710724,0.6528733968734741,0.3843448758125305,-0.1150570809841156,0.634955644607544,0.35416361689567566,0.27133798599243164,0.6030017733573914,0.2072114646434784,0.010806310921907425,0.6011982560157776,0.2131982445716858,0.33738377690315247,178.34602052764762,188.297829288811,82.85545891106517,bowpose
0.3281501531600952,0.629923403263092,-0.16553421318531036,0.3336925208568573,0.6146253347396851,-0.19051124155521393,0.33579394221305847,0.6148478984832764,-0.19054998457431793,0.3381690979003906,0.6147894263267517,-0.1907937228679657,0.3333607316017151,0.6123539805412292,-0.14863595366477966,0.33507320284843445,0.61116623878479,-0.14864785969257355,0.3370819687843323,0.6098183393478394,-0.148635134100914,0.35976743698120117,0.6198868155479431,-0.2636813223361969,0.358982115983963,0.6157258749008179,-0.07188309729099274,0.3369842767715454,0.6503337025642395,-0.19150082767009735,0.33659473061561584,0.6481654644012451,-0.13604657351970673,0.42708444595336914,0.6804028749465942,-0.3401745557785034,0.43264833092689514,0.6689112186431885,0.012463146820664406,0.532202959060669,0.6048299074172974,-0.379842072725296,0.5358571410179138,0.6034254431724548,0.034007325768470764,0.6365624666213989,0.5377789735794067,-0.4082289934158325,0.6244162321090698,0.5407251119613647,0.018123604357242584,0.6603777408599854,0.5244945287704468,-0.4515296518802643,0.6483651995658875,0.5295653343200684,0.024919191375374794,0.6654441952705383,0.5311565399169922,-0.4595879018306732,0.6569526195526123,0.538135290145874,-0.0015571004478260875,0.65836501121521,0.5381925106048584,-0.4128866493701935,0.6495984196662903,0.5438794493675232,0.0042302911169826984,0.5904372334480286,0.8258127570152283,-0.1298893690109253,0.5911990404129028,0.8016175031661987,0.1300828605890274,0.749573290348053,0.7171899676322937,-0.18949222564697266,0.7326475381851196,0.7139620184898376,0.15650850534439087,0.6872502565383911,0.5629917979240417,0.035241466015577316,0.6888570785522461,0.5630710124969482,0.34681805968284607,0.6666428446769714,0.571032702922821,0.06002204865217209,0.6723735928535461,0.559209406375885,0.36636584997177124,0.6785009503364563,0.472699373960495,0.08260554075241089,0.6859856843948364,0.4951438307762146,0.3777260184288025,182.992806837715,177.0963350841691,102.30926577573797,bowpose
0.9143155813217163,0.5174634456634521,-0.1083020269870758,0.9105267524719238,0.47899511456489563,-0.08143505454063416,0.9081611633300781,0.47667890787124634,-0.08175825327634811,0.9052574038505554,0.47398635745048523,-0.0816822424530983,0.9098451137542725,0.47946080565452576,-0.14123842120170593,0.9070640802383423,0.47757387161254883,-0.14121587574481964,0.9036507606506348,0.47521352767944336,-0.14115704596042633,0.8673801422119141,0.46592023968696594,0.040175434201955795,0.8656728267669678,0.4676026701927185,-0.23581698536872864,0.893913984298706,0.5406209230422974,-0.06063942238688469,0.8937158584594727,0.5414759516716003,-0.13791480660438538,0.7318205833435059,0.5620726346969604,0.15233030915260315,0.7239516973495483,0.5446231365203857,-0.3328849673271179,0.5213605761528015,0.4603271484375,0.09899245202541351,0.5047542452812195,0.4173108637332916,-0.3818056285381317,0.3339006006717682,0.31470149755477905,0.003418178530409932,0.34311389923095703,0.2763324975967407,-0.40901869535446167,0.298515260219574,0.266319215297699,0.014014746993780136,0.27842050790786743,0.23208649456501007,-0.4489237666130066,0.290740042924881,0.2504838705062866,-0.016919145360589027,0.26901888847351074,0.24646614491939545,-0.44196611642837524,0.31201353669166565,0.2759860157966614,-0.014092066325247288,0.28796568512916565,0.25917303562164307,-0.40881362557411194,0.42392802238464355,0.7945459485054016,0.19702620804309845,0.41353172063827515,0.8351418972015381,-0.19592265784740448,0.20909534394741058,0.5695638656616211,0.24361184239387512,0.12323078513145447,0.5665650367736816,-0.23507121205329895,0.32905375957489014,0.2353682667016983,0.3558553159236908,0.28996238112449646,0.17998307943344116,-0.07628115266561508,0.3774735927581787,0.22485457360744476,0.3638499677181244,0.3152497410774231,0.2158668041229248,-0.05872912332415581,0.3329164385795593,0.12879544496536255,0.3593633770942688,0.29893338680267334,0.031516313552856445,-0.08118865638971329,192.04021084212278,190.94557506424562,243.42348008780863,bowpose
0.8033860921859741,0.4613533616065979,-0.10071862488985062,0.7945204377174377,0.4330754578113556,-0.08075391501188278,0.7923137545585632,0.4325385093688965,-0.0810454785823822,0.7897961139678955,0.43201518058776855,-0.08086806535720825,0.7928971648216248,0.433676153421402,-0.13556192815303802,0.789870023727417,0.4334828853607178,-0.13557930290699005,0.7864317893981934,0.43312719464302063,-0.13548001646995544,0.7581721544265747,0.4419407546520233,0.03340984880924225,0.7569342255592346,0.44245412945747375,-0.2211848646402359,0.7918716669082642,0.484650582075119,-0.05463145673274994,0.7897515296936035,0.48392778635025024,-0.12615148723125458,0.6643669605255127,0.5441097021102905,0.16060346364974976,0.682781994342804,0.530726432800293,-0.28410786390304565,0.5078062415122986,0.48410457372665405,0.19434744119644165,0.5157339572906494,0.46507272124290466,-0.3204480707645416,0.3484587073326111,0.3939591646194458,0.1602623015642166,0.36560431122779846,0.3727261424064636,-0.30142173171043396,0.3244978189468384,0.3534280061721802,0.1731349527835846,0.3370935916900635,0.33477818965911865,-0.3277323544025421,0.3208690285682678,0.36074692010879517,0.1611964851617813,0.3267138600349426,0.3453332781791687,-0.3332895338535309,0.3277919888496399,0.38355782628059387,0.15131615102291107,0.3344987630844116,0.3655121326446533,-0.30388790369033813,0.48002514243125916,0.8114488124847412,0.18684706091880798,0.49136704206466675,0.8464212417602539,-0.18651394546031952,0.23370733857154846,0.7383304834365845,0.10572722554206848,0.22370284795761108,0.7594754099845886,-0.26343995332717896,0.3256318271160126,0.4387212097644806,0.3349305987358093,0.32740965485572815,0.4294686019420624,-0.07042397558689117,0.34635934233665466,0.42437151074409485,0.35795915126800537,0.34904929995536804,0.41366127133369446,-0.048366986215114594,0.32477274537086487,0.2941032648086548,0.34435680508613586,0.32204142212867737,0.282814085483551,-0.07283686101436615,188.52716262377544,190.14021489106284,270.52349213696175,bowpose
0.38550829887390137,0.46910732984542847,-0.26036337018013,0.4083116948604584,0.46271345019340515,-0.27857640385627747,0.4123057425022125,0.46539923548698425,-0.2785390615463257,0.41620275378227234,0.4683547019958496,-0.2787768840789795,0.40509092807769775,0.46005576848983765,-0.2578015923500061,0.4068211317062378,0.4609087109565735,-0.2577497363090515,0.4087328016757965,0.46194130182266235,-0.2575993537902832,0.43460965156555176,0.504552960395813,-0.2974766492843628,0.4210367202758789,0.49727702140808105,-0.20193926990032196,0.38686633110046387,0.49847862124443054,-0.27272742986679077,0.3839725852012634,0.49640488624572754,-0.24305081367492676,0.4589388370513916,0.6462820768356323,-0.3230680823326111,0.40299877524375916,0.5978769659996033,-0.12875819206237793,0.44092828035354614,0.4197722375392914,-0.30908527970314026,0.3855483829975128,0.42506471276283264,-0.17188741266727448,0.5614026784896851,0.2951362729072571,-0.36545640230178833,0.5166703462600708,0.30933529138565063,-0.204183429479599,0.5805980563163757,0.27129918336868286,-0.4006204903125763,0.5517555475234985,0.28419506549835205,-0.20202139019966125,0.5885308980941772,0.2893122732639313,-0.40479499101638794,0.5661014914512634,0.29652243852615356,-0.21679151058197021,0.5822814106941223,0.3003798723220825,-0.3667677938938141,0.5606662631034851,0.3077217638492584,-0.20924003422260284,0.6726458072662354,0.7634705901145935,-0.10234799236059189,0.6310832500457764,0.7116987705230713,0.10230595618486404,0.8502190113067627,0.5997119545936584,-0.222822904586792,0.7589790225028992,0.5517005324363708,0.09137575328350067,0.6370253562927246,0.3626256585121155,-0.25235095620155334,0.6219207048416138,0.395046591758728,0.07500606030225754,0.6084490418434143,0.38837531208992004,-0.24411991238594055,0.6019881367683411,0.40478038787841797,0.07531928271055222,0.5752648711204529,0.279640793800354,-0.2110924869775772,0.5781217813491821,0.2910776138305664,0.05125420540571213,228.57352102568044,234.33420695391962,90.71972454332496,bowpose
